path,label_path,hazard_score,label,split
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_1BmpA1nJLoAT85hk2gva_Q_heading_180_pitch_2_png.rf.ad55c6a894c3553ca22188c0b1525d02.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.076408,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_ETgDy6fEeu6SUbKvkkCe3g_heading_131_pitch_0_png.rf.ae1455d6f690281d65fe378685e27802.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_4QgKLNrYzQvxBFToPr6YCg_heading_291_pitch_3_png.rf.eefb3ab889fabd8e7e09dcda1b40c6c3.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_8VMxhxzmAq2aqV50Cw2o6Q_heading_70_pitch_2_png.rf.ef8283a213290abc7843be355b030493.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_eF8M75J0-uE8pjP-UxUjqQ_heading_223_pitch_-3_png.rf.490282b5d7d9ebcb6777abbc0667514e.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_8xVZytho3Xssp07yM8O7pQ_heading_142_pitch_1_png.rf.45157cca06b50dd885a3badfea26b210.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_IGKq3pGSttqUaDrXEbrtug_heading_22_pitch_4_png.rf.98c33f93d038363666e61077be004dc2.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_7lv4uKAZ8PkMLjiw0LDhWA_heading_314_pitch_0_png.rf.8759d7719a04e9238c2e9b239a2e4e9c.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_g40dIhJnEl2BxPoGcRf_oA_heading_145_pitch_2_png.rf.663a20bdbda4239ef6967a15e2a69dd1.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_5VUV1MkCom0RmTcYSMajtA_heading_241_pitch_-1_png.rf.a720449e530eda7642f3fa3d27c8c17d.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_bfnmW1oIynQgERxePRNbPw_heading_257_pitch_-5_png.rf.b91742acb29192a4a4c5b4601bf6b41f.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_-DdRLdAB47DJZ7r31vpAzA_heading_105_pitch_4_png.rf.b45599bf77200231c7d2d4e6667d179a.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_Dl1iRd7fgaCUN5FvHihS2Q_heading_118_pitch_0_png.rf.767a0302033ef4e5ca856849a53d87c2.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_Ctw6G2uOzRVxh_6Wwg-iOw_heading_233_pitch_0_png.rf.cd3b0199d27146a57d8a009d15c38c05.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_-4zkom9ZIu38lmv4tGQppw_heading_358_pitch_-2_png.rf.650a0bbf3ae5d1b0a127cfe0c67e901e.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_8BjeHgDE8OMCY2EfvMhwHA_heading_118_pitch_0_png.rf.7035337ea6396d32330c996164cd26e6.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_6pz6isMo0rh4A8lsa9nPog_heading_348_pitch_0_png.rf.a0df28ace75e912a2e6e69aaceda8f66.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_G5Ph886byQFP9qjZQMaEiQ_heading_0_pitch_2_png.rf.3acc2b05237e172770bff82a33a73f50.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_3XzvfN75I5CFqmWyw3y9Xg_heading_101_pitch_-5_png.rf.5cad3f203cb0594910ead161e56084a7.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_4npK6_oH0OZQ2h_EONu5og_heading_113_pitch_0_png.rf.f5842244c0e433143f0970a3c6c3a3eb.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_5uOIMvLM45liuh0jh6dpOQ_heading_303_pitch_-3_png.rf.9929c4a6bcf857b7e231f200f836ddbe.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_7aKdpjKCmreFDNMAMXzzSQ_heading_320_pitch_5_png.rf.4ea323da9e359f12eaeb34937a9483b6.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.324235,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_8rbdhGbWp9bheeKIRyGF0Q_heading_62_pitch_1_png.rf.5ef89a4469b5618a8b1e2f66e18cf9c2.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.071938,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_HBWu6QoiEsXYVTWeqWRNug_heading_357_pitch_0_png.rf.44746c1929bd53ce24fa745a3d4c295b.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_809vGsRc2dN2vzqvNsbZPA_heading_297_pitch_0_png.rf.c4548182e84310283d60d03c40ce911f.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_kHNluz46Q4-3Q542xoBSMQ_heading_106_pitch_-2_png.rf.e294ebc633dc5b06e383c3f5057c10af.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_8wJdDsGMjqTU3NAsQsrJVw_heading_297_pitch_5_png.rf.2b786fba06e9ae355693fdd6d6624790.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_dAEMq-FK-d9uBGlDNhMhOA_heading_288_pitch_-8_png.rf.1b12d93c84acfc273f0850a313772e76.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_5rnW14rjeV9W4_l6zBn6AQ_heading_329_pitch_0_png.rf.c8b9ab28fa5b45d752a422a8b8e8edf6.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_bPIz0oNl9gSj6GiV_KQT6g_heading_161_pitch_-2_png.rf.20a2c16eb15b89baf3a14de533ac1c0b.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_7MEzBhtyALT6CpEIZGAOdg_heading_328_pitch_0_png.rf.0a236830855d14a10cbf45a5b4ee254f.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_4yJEzsaw-o1gO2SvyLEB0A_heading_191_pitch_0_png.rf.887f5150dc384f35bc2876dad27dd0bf.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_4sCYPCrNDXWMsoE-LW3Zvg_heading_28_pitch_-4_png.rf.205d2c1e06ba7ba67cd114de94f98ecc.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_i7gUuI_HPYttesGJeaKlkg_heading_133_pitch_-5_png.rf.101d6e73895993e86ee954533ddc3d3a.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.041638,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_4gnDukRRTjVvZB43Z4CNxA_heading_296_pitch_-3_png.rf.1c729e71850b6cdb0a23c07faa72ad74.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_4FGFdYEdC4ZQsLHw-3jRmQ_heading_226_pitch_0_png.rf.4ac041413f1eb025db478f7e1eca6843.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_Iux4hBfu2YWY3UFzMS9uJg_heading_212_pitch_-2_png.rf.35dda7008f64de8bf1b255741557a87c.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_73qm_5135RLYpJBYySrmeg_heading_261_pitch_-6_png.rf.b026027f38409ec724f5212efaf384d0.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_L8wHlFWmsB_J5LoXDC8vYA_heading_263_pitch_4_png.rf.b405612c9ea766f28c90b84bfe1c1979.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_5ry4DOjJScxwwnY8KXxvgg_heading_91_pitch_-3_png.rf.529dd67edb2e896f70e9c75856e842ee.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_6h89eFQZSRvyu0hO-2lAdg_heading_216_pitch_-2_png.rf.a396abe2151f943454952de63750ef57.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_KbQQStjAKsezp9fijbdtVw_heading_313_pitch_-1_png.rf.bab383e0c5fc522d350a0019397e4ba7.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_DY0nIctzI83Clm5Sr59nVg_heading_73_pitch_2_png.rf.b2de115dbbdf91263ce6ebacd1050c33.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_6vbDM4FHBw649XUKU9Cgsw_heading_340_pitch_-3_png.rf.4ada8e10580258057dfc6eb49afe2fe3.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_-S14Iu82zuxqeyTFWMYqVA_heading_115_pitch_0_png.rf.602bbb53dfc3b0b83d4576783500933a.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid___oZlcqaNpIf2tN5XbeVzg_heading_56_pitch_0_png.rf.9ee8d6b9531f7d1298545e7c03fff538.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_7LP7AInbMmzJUjAlW0Xkuw_heading_90_pitch_-5_png.rf.c363e67524a13818b29cdf1a9ca9b3d1.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_6adi33EloU5bnOxrT9681w_heading_166_pitch_-3_png.rf.5d980101c6206b1f3933d5c684418f51.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_6Z2-dMStcrlgWEVqUqjkPA_heading_297_pitch_0_png.rf.8950f25cb1917f93d00c4f1ee27c88cb.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_I-bHQt6Us7kb3S9gydDlA_heading_318_pitch_0_png.rf.ce29e89494e36627c594b656333450b8.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_7-W9IYx4HLZinEbm0j9thw_heading_8_pitch_0_png.rf.376e24ca815de553169eca08e7585475.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_ixduz_dSB-QefMX7fqmSww_heading_234_pitch_4_png.rf.1f3619df11a64e2eafa28d5f8141d9f4.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_8-1Xews-RfAMbTl3f7BTVQ_heading_55_pitch_0_png.rf.535f26bd116019a6027060d04470947a.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_7pNYV2Y6FvejglGsCn2yjA_heading_223_pitch_-2_png.rf.c9eeaf554a3bc05919177e9403c39455.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_kOEboJ9TnRd37TRfZ8aMCA_heading_235_pitch_5_png.rf.d56bf6cbb46bd528c6caef5678993bc3.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_4QgKLNrYzQvxBFToPr6YCg_heading_291_pitch_3_png.rf.3ee3d66e539f62a54420d9e44db9ebbe.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_5uBsBvcyMgG9m7CDHr4xxQ_heading_144_pitch_2_png.rf.d7378dc8c53f815fde192438a272f68a.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_3iwm_idIZrUJxroYAl3cqg_heading_253_pitch_0_png.rf.67b04222b90fa9dfffa570c9811fe2a4.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_69DKjdmq4SOb9NlJ-eogFA_heading_117_pitch_0_png.rf.56826ab6164c5d878379a82b05ce5012.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.353391,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_7oAfGV67LC_f1ek_V7zKLQ_heading_90_pitch_-2_png.rf.58274a496c6e534807e0992254af56ba.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_7i_RfFEvi3EuScrG3neQiw_heading_328_pitch_3_png.rf.329f4e8e551c9b5405f3604a333e8af0.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_69u6S_sPjD6Y6yvjfp7OfQ_heading_24_pitch_-6_png.rf.7059b03d787448c954b08303a50f872c.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_5DomcTHJiCjMF-BV7pCa1A_heading_142_pitch_3_png.rf.162749e4bed5d837658e2954f2852f75.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.144793,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_-1kALq63lmB0IG4xKDovMg_heading_191_pitch_1_png.rf.b4ea56c728253fe1866f5b40618a9b54.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_JPrRtG2YhTPB_HHPF5vxuw_heading_300_pitch_-3_png.rf.e5fdec6ba5d349c4aea4bef7063aa1c7.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.063715,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_8ydB_DBFIOuSZNQ1BHqqZA_heading_33_pitch_4_png.rf.b883d88568e32ba01f868ea31ad9a346.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_eLSomi_UdrE7UUhNX0vOgw_heading_293_pitch_-4_png.rf.bc41e94969285d65a3da8485a76022ca.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_12seU6-mgHh9WbwulmeyNQ_heading_224_pitch_-1_png.rf.6c96482024f76bc59ad02054d101ba36.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.044019,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_5fyG0pBgq2qK14lD6zSGZA_heading_325_pitch_1_png.rf.de431767f0af680c7fd9540957047a2d.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_h_OUtJcN1lqRq2zZ_rxaKQ_heading_210_pitch_-1_png.rf.392c427bfb7823423a7d7c49ff7ef445.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_IGKq3pGSttqUaDrXEbrtug_heading_131_pitch_4_png.rf.fcaaf8edb0aa0cce1a10e5ade682b4af.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_73lgqJ09ksHcQP-G5gsNNg_heading_129_pitch_0_png.rf.b69db185a5fa7de3137bf0faa3b987d9.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_DY0nIctzI83Clm5Sr59nVg_heading_344_pitch_2_png.rf.f3e3c3488fd96e4e88dcf1bc8a142287.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_eXdPZ0S9PvoPbIxmXb9mAw_heading_127_pitch_2_png.rf.b5ac75dfc7079539c00faa5c247e3701.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_0SVG3GmELc3Atw9jiHvAjA_heading_185_pitch_0_png.rf.bf7a7b15323cea4d1e694974e5c5577a.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.001632,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_6XO9dhDgu8REbXl4-7Td5Q_heading_166_pitch_-4_png.rf.d71068a4d0f6ae10ac285e06e4e9c588.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_8WX-RlAcjk97CDpQmyD03g_heading_341_pitch_-1_png.rf.50c2b9cb0f51383963988696d10ea1ca.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_bMZSoB5C07fg8hunbcQP4Q_heading_286_pitch_2_png.rf.131ee69713a1c09fa527f6f59f0ece72.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_Jnd2AGSWE6X7hBJqHAU0wg_heading_178_pitch_-4_png.rf.b5e232ad664fcfb35948f2a63b74d96a.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_72206cyPqtM1GALzR_r0Xw_heading_146_pitch_1_png.rf.4651c242bd70696b12b6b8e1368a1251.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_8tIprwsl158-h8htLsMPmQ_heading_344_pitch_0_png.rf.6c7fd60b7fb5ea73a07fb0ca958f11e6.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.324235,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_7QGZKHxd-yAreRBvUno7HA_heading_99_pitch_-4_png.rf.f45d0b140ecc4c7c40edb4bd37b7b3ca.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_jrgmoeG9ZAb9AbscOq5eGA_heading_300_pitch_-1_png.rf.4de3c91e9609f369c1250d892b932ccd.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_kC3KzVGkRokYiRdwbzsMWA_heading_178_pitch_1_png.rf.2ce5fb5db912dc8745961d92138f0a12.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.081131,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_4BkGLG1NFj0dNDup0ybOzA_heading_252_pitch_-4_png.rf.93b78dcac47fdc8c25109fa1bc2d8b2b.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_AKaleDJkUKSvu00UWCkOKA_heading_356_pitch_4_png.rf.141b380b329af377486efe64f4055c86.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.000000,0,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_05WsLzSJhhojHrlw5hGLyw_heading_130_pitch_-5_png.rf.44af5def76ed0d77075d25c00c636d4b.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_4u0FPKKctK8SAiKE4ZedLQ_heading_202_pitch_-7_png.rf.cf6cd067b22804136d26a13fb3e07eb8.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
/content/drive/MyDrive/Offical Project.v8i.coco/train/_panoid_JHb1DmOvhNAxXAH0Ge52MA_heading_203_pitch_1_png.rf.09e8c8bf5589c265fb95dacfa239caf7.jpg,/content/drive/MyDrive/Offical Project.v8i.coco/train/_annotations.coco.json,0.880797,1,train
